Week,CV,Simulated
806,0.12036206,"1000 weeks, simulation"
806,0.103364322,"1000 weeks, simulation"
806,0.176586927,"1000 weeks, simulation"
806,0.187079924,"1000 weeks, simulation"
806,0.081532215,"1000 weeks, simulation"
806,0.44257162,"1000 weeks, simulation"
806,0.409151862,"1000 weeks, simulation"
806,0.384258869,"1000 weeks, simulation"
806,0.156575101,"1000 weeks, simulation"
807,0.180725871,"1000 weeks, simulation"
807,0.256583083,"1000 weeks, simulation"
807,0.200289616,"1000 weeks, simulation"
807,0.184233944,"1000 weeks, simulation"
807,0.207461687,"1000 weeks, simulation"
807,0.18065102,"1000 weeks, simulation"
807,0.231334055,"1000 weeks, simulation"
807,0.178773269,"1000 weeks, simulation"
807,0.213252578,"1000 weeks, simulation"
807,0.190498252,"1000 weeks, simulation"
807,0.170796688,"1000 weeks, simulation"
807,0.088784902,"1000 weeks, simulation"
807,0.205613872,"1000 weeks, simulation"
807,0.270554799,"1000 weeks, simulation"
807,0.202727886,"1000 weeks, simulation"
807,0.181939263,"1000 weeks, simulation"
807,0.110472546,"1000 weeks, simulation"
807,0.309649656,"1000 weeks, simulation"
807,0.156896776,"1000 weeks, simulation"
807,0.242770382,"1000 weeks, simulation"
808,0.311664492,"1000 weeks, simulation"
808,0.216400167,"1000 weeks, simulation"
808,0.229079061,"1000 weeks, simulation"
808,0.225058963,"1000 weeks, simulation"
808,0.481196813,"1000 weeks, simulation"
808,0.349029454,"1000 weeks, simulation"
808,0.289869868,"1000 weeks, simulation"
808,0.447797618,"1000 weeks, simulation"
808,0.352294259,"1000 weeks, simulation"
808,0.185039315,"1000 weeks, simulation"
808,0.415316809,"1000 weeks, simulation"
808,0.237958701,"1000 weeks, simulation"
808,0.443053232,"1000 weeks, simulation"
808,0.221225555,"1000 weeks, simulation"
808,0.230353305,"1000 weeks, simulation"
808,0.421530116,"1000 weeks, simulation"
808,0.211949705,"1000 weeks, simulation"
808,0.204381026,"1000 weeks, simulation"
808,0.354494059,"1000 weeks, simulation"
808,0.319257164,"1000 weeks, simulation"
809,0.161642778,"1000 weeks, simulation"
809,0.219504996,"1000 weeks, simulation"
809,0.13654737,"1000 weeks, simulation"
809,0.036943184,"1000 weeks, simulation"
809,0.310155441,"1000 weeks, simulation"
809,0.093697761,"1000 weeks, simulation"
809,0.276531906,"1000 weeks, simulation"
809,0.316661411,"1000 weeks, simulation"
809,0.068371075,"1000 weeks, simulation"
809,0.304545826,"1000 weeks, simulation"
809,0.248384286,"1000 weeks, simulation"
809,0.080058523,"1000 weeks, simulation"
809,0.322120997,"1000 weeks, simulation"
809,0.140765748,"1000 weeks, simulation"
809,0.166348562,"1000 weeks, simulation"
809,0.239205708,"1000 weeks, simulation"
809,0.109944285,"1000 weeks, simulation"
809,0.117609646,"1000 weeks, simulation"
809,0.417755717,"1000 weeks, simulation"
809,0.124862937,"1000 weeks, simulation"
810,0.114551727,"1000 weeks, simulation"
810,0.213322073,"1000 weeks, simulation"
810,0.255564949,"1000 weeks, simulation"
810,0.202952028,"1000 weeks, simulation"
810,0.105488807,"1000 weeks, simulation"
810,0.228089797,"1000 weeks, simulation"
810,0.214693733,"1000 weeks, simulation"
810,0.129303742,"1000 weeks, simulation"
810,0.07350252,"1000 weeks, simulation"
810,0.094250092,"1000 weeks, simulation"
810,0.132874805,"1000 weeks, simulation"
810,0.101137069,"1000 weeks, simulation"
810,0.289440396,"1000 weeks, simulation"
810,0.121999796,"1000 weeks, simulation"
810,0.096009291,"1000 weeks, simulation"
810,0.22359896,"1000 weeks, simulation"
810,0.19345448,"1000 weeks, simulation"
810,0.232134834,"1000 weeks, simulation"
810,0.158266061,"1000 weeks, simulation"
810,0.328738435,"1000 weeks, simulation"
811,0.194696003,"1000 weeks, simulation"
811,0.20049038,"1000 weeks, simulation"
811,0.152836071,"1000 weeks, simulation"
811,0.213751939,"1000 weeks, simulation"
811,0.219829505,"1000 weeks, simulation"
811,0.297267921,"1000 weeks, simulation"
811,0.303938999,"1000 weeks, simulation"
811,0.243914139,"1000 weeks, simulation"
811,0.223994142,"1000 weeks, simulation"
811,0.198685072,"1000 weeks, simulation"
811,0.146251223,"1000 weeks, simulation"
811,0.199618237,"1000 weeks, simulation"
811,0.232850077,"1000 weeks, simulation"
811,0.231383183,"1000 weeks, simulation"
811,0.399668404,"1000 weeks, simulation"
811,0.220314676,"1000 weeks, simulation"
811,0.193502763,"1000 weeks, simulation"
811,0.199849385,"1000 weeks, simulation"
811,0.175228734,"1000 weeks, simulation"
811,0.236518758,"1000 weeks, simulation"
812,0.283253503,"1000 weeks, simulation"
812,0.223400852,"1000 weeks, simulation"
812,0.249529951,"1000 weeks, simulation"
812,0.323967699,"1000 weeks, simulation"
812,0.239479778,"1000 weeks, simulation"
812,0.238392695,"1000 weeks, simulation"
812,0.399569265,"1000 weeks, simulation"
812,0.394350121,"1000 weeks, simulation"
812,0.25187498,"1000 weeks, simulation"
812,0.264768918,"1000 weeks, simulation"
812,0.386830024,"1000 weeks, simulation"
812,0.284555911,"1000 weeks, simulation"
812,0.270515091,"1000 weeks, simulation"
812,0.23188027,"1000 weeks, simulation"
812,0.311313819,"1000 weeks, simulation"
812,0.375374388,"1000 weeks, simulation"
812,0.247826201,"1000 weeks, simulation"
812,0.215410999,"1000 weeks, simulation"
812,0.282614717,"1000 weeks, simulation"
812,0.371346392,"1000 weeks, simulation"
813,0.243151079,"1000 weeks, simulation"
813,0.164828339,"1000 weeks, simulation"
813,0.270604636,"1000 weeks, simulation"
813,0.130146286,"1000 weeks, simulation"
813,0.323124499,"1000 weeks, simulation"
813,0.259591616,"1000 weeks, simulation"
813,0.360115006,"1000 weeks, simulation"
813,0.480255823,"1000 weeks, simulation"
813,0.425369346,"1000 weeks, simulation"
813,0.612714558,"1000 weeks, simulation"
813,0.101545372,"1000 weeks, simulation"
813,0.255666935,"1000 weeks, simulation"
813,0.207042781,"1000 weeks, simulation"
813,0.086536228,"1000 weeks, simulation"
813,0.20441099,"1000 weeks, simulation"
813,0.114982377,"1000 weeks, simulation"
813,0.383125789,"1000 weeks, simulation"
813,0.376914189,"1000 weeks, simulation"
813,0.18606927,"1000 weeks, simulation"
813,0.252525974,"1000 weeks, simulation"
814,0.144073574,"1000 weeks, simulation"
814,0.229955991,"1000 weeks, simulation"
814,0.285967314,"1000 weeks, simulation"
814,0.566782919,"1000 weeks, simulation"
814,0.348885745,"1000 weeks, simulation"
814,0.317417993,"1000 weeks, simulation"
814,0.221700451,"1000 weeks, simulation"
814,0.200847461,"1000 weeks, simulation"
814,0.290425178,"1000 weeks, simulation"
814,0.450983442,"1000 weeks, simulation"
814,0.286271533,"1000 weeks, simulation"
814,0.322994752,"1000 weeks, simulation"
814,0.14120226,"1000 weeks, simulation"
814,0.176994037,"1000 weeks, simulation"
814,0.27051511,"1000 weeks, simulation"
814,0.308604016,"1000 weeks, simulation"
814,0.193427278,"1000 weeks, simulation"
814,0.477279219,"1000 weeks, simulation"
814,0.271023125,"1000 weeks, simulation"
814,0.245591959,"1000 weeks, simulation"
815,0.492663701,"1000 weeks, simulation"
815,0.319561662,"1000 weeks, simulation"
815,0.388904463,"1000 weeks, simulation"
815,0.325247776,"1000 weeks, simulation"
815,0.348711098,"1000 weeks, simulation"
815,0.712929933,"1000 weeks, simulation"
815,0.57449348,"1000 weeks, simulation"
815,0.322715066,"1000 weeks, simulation"
815,0.384510323,"1000 weeks, simulation"
815,0.339647562,"1000 weeks, simulation"
815,0.359271631,"1000 weeks, simulation"
815,0.389961972,"1000 weeks, simulation"
815,0.30234759,"1000 weeks, simulation"
815,0.534145969,"1000 weeks, simulation"
815,0.238396661,"1000 weeks, simulation"
815,0.296471645,"1000 weeks, simulation"
815,0.374900323,"1000 weeks, simulation"
815,0.574421621,"1000 weeks, simulation"
815,0.3359371,"1000 weeks, simulation"
815,0.549627052,"1000 weeks, simulation"
816,0.182727433,"1000 weeks, simulation"
816,0.133973821,"1000 weeks, simulation"
816,0.116962041,"1000 weeks, simulation"
816,0.201120185,"1000 weeks, simulation"
816,0.203687915,"1000 weeks, simulation"
816,0.260971484,"1000 weeks, simulation"
816,0.35929808,"1000 weeks, simulation"
816,0.167986282,"1000 weeks, simulation"
816,0.947796802,"1000 weeks, simulation"
816,0.073369875,"1000 weeks, simulation"
816,0.170877494,"1000 weeks, simulation"
816,0.300699234,"1000 weeks, simulation"
816,0.197556985,"1000 weeks, simulation"
816,0.197176421,"1000 weeks, simulation"
816,0.234916337,"1000 weeks, simulation"
816,0.251697802,"1000 weeks, simulation"
816,0.39822412,"1000 weeks, simulation"
816,0.065990414,"1000 weeks, simulation"
816,0.168949249,"1000 weeks, simulation"
816,0.188823862,"1000 weeks, simulation"
817,0.199257521,"1000 weeks, simulation"
817,0.09440039,"1000 weeks, simulation"
817,0.066390142,"1000 weeks, simulation"
817,0.127747234,"1000 weeks, simulation"
817,0.078559782,"1000 weeks, simulation"
817,0.103648485,"1000 weeks, simulation"
817,0.060034559,"1000 weeks, simulation"
817,0.114330693,"1000 weeks, simulation"
817,0.150715305,"1000 weeks, simulation"
817,0.340593248,"1000 weeks, simulation"
817,0.100589072,"1000 weeks, simulation"
817,0.20194876,"1000 weeks, simulation"
817,0.187608696,"1000 weeks, simulation"
817,0.200753771,"1000 weeks, simulation"
817,0.070045022,"1000 weeks, simulation"
817,0.142873661,"1000 weeks, simulation"
817,0.27106563,"1000 weeks, simulation"
817,0.21239301,"1000 weeks, simulation"
817,0.240352508,"1000 weeks, simulation"
817,0.137395195,"1000 weeks, simulation"
818,0.215154464,"1000 weeks, simulation"
818,0.243107418,"1000 weeks, simulation"
818,0.162612279,"1000 weeks, simulation"
818,0.14556744,"1000 weeks, simulation"
818,0.204031212,"1000 weeks, simulation"
818,0.113547795,"1000 weeks, simulation"
818,0.12613909,"1000 weeks, simulation"
818,0.144662267,"1000 weeks, simulation"
818,0.197597074,"1000 weeks, simulation"
818,0.195007939,"1000 weeks, simulation"
818,0.124549568,"1000 weeks, simulation"
818,0.17633866,"1000 weeks, simulation"
818,0.152722225,"1000 weeks, simulation"
818,0.363257101,"1000 weeks, simulation"
818,0.174899738,"1000 weeks, simulation"
818,0.136426389,"1000 weeks, simulation"
818,0.275206565,"1000 weeks, simulation"
818,0.121204415,"1000 weeks, simulation"
818,0.292468718,"1000 weeks, simulation"
818,0.102674519,"1000 weeks, simulation"
819,0.139927813,"1000 weeks, simulation"
819,0.11988635,"1000 weeks, simulation"
819,0.165696827,"1000 weeks, simulation"
819,0.198021527,"1000 weeks, simulation"
819,0.311744317,"1000 weeks, simulation"
819,0.143449197,"1000 weeks, simulation"
819,0.123786057,"1000 weeks, simulation"
819,0.391336556,"1000 weeks, simulation"
819,0.186851262,"1000 weeks, simulation"
819,0.363791701,"1000 weeks, simulation"
819,0.157812805,"1000 weeks, simulation"
819,0.164681468,"1000 weeks, simulation"
819,0.316906545,"1000 weeks, simulation"
819,0.126687526,"1000 weeks, simulation"
819,0.26317673,"1000 weeks, simulation"
819,0.281907051,"1000 weeks, simulation"
819,0.254310646,"1000 weeks, simulation"
819,0.184152273,"1000 weeks, simulation"
819,0.056323282,"1000 weeks, simulation"
819,0.220447708,"1000 weeks, simulation"
820,0.103765129,"1000 weeks, simulation"
820,0.069610122,"1000 weeks, simulation"
820,0.086942539,"1000 weeks, simulation"
820,0.102002621,"1000 weeks, simulation"
820,0.109421409,"1000 weeks, simulation"
820,1.712826401,"1000 weeks, simulation"
820,0.159663659,"1000 weeks, simulation"
820,0.086474153,"1000 weeks, simulation"
820,0.113636306,"1000 weeks, simulation"
820,0.112737762,"1000 weeks, simulation"
820,0.185322757,"1000 weeks, simulation"
820,0.082955677,"1000 weeks, simulation"
820,0.113581902,"1000 weeks, simulation"
820,0.179079015,"1000 weeks, simulation"
820,0.191299962,"1000 weeks, simulation"
820,0.236201517,"1000 weeks, simulation"
820,0.068829122,"1000 weeks, simulation"
820,0.383093981,"1000 weeks, simulation"
820,0.548780774,"1000 weeks, simulation"
820,0.206041111,"1000 weeks, simulation"
821,0.198670026,"1000 weeks, simulation"
821,0.271690298,"1000 weeks, simulation"
821,0.622306065,"1000 weeks, simulation"
821,0.301642476,"1000 weeks, simulation"
821,0.186934558,"1000 weeks, simulation"
821,0.153339848,"1000 weeks, simulation"
821,0.302805147,"1000 weeks, simulation"
821,0.327370553,"1000 weeks, simulation"
821,0.235817738,"1000 weeks, simulation"
821,0.177540657,"1000 weeks, simulation"
821,0.187447798,"1000 weeks, simulation"
821,0.376965348,"1000 weeks, simulation"
821,0.277141469,"1000 weeks, simulation"
821,0.189792087,"1000 weeks, simulation"
821,0.130170797,"1000 weeks, simulation"
821,0.185786241,"1000 weeks, simulation"
821,0.195001233,"1000 weeks, simulation"
821,0.325637679,"1000 weeks, simulation"
821,0.372889255,"1000 weeks, simulation"
821,0.362064044,"1000 weeks, simulation"
822,0.422108746,"1000 weeks, simulation"
822,0.320637018,"1000 weeks, simulation"
822,0.326609716,"1000 weeks, simulation"
822,0.338139176,"1000 weeks, simulation"
822,0.33218864,"1000 weeks, simulation"
822,0.377297274,"1000 weeks, simulation"
822,0.475465445,"1000 weeks, simulation"
822,0.71239566,"1000 weeks, simulation"
822,0.37158471,"1000 weeks, simulation"
822,0.264364032,"1000 weeks, simulation"
822,0.374407445,"1000 weeks, simulation"
822,0.49286035,"1000 weeks, simulation"
822,0.394042466,"1000 weeks, simulation"
822,0.456012977,"1000 weeks, simulation"
822,0.344918258,"1000 weeks, simulation"
822,0.443173818,"1000 weeks, simulation"
822,0.381038781,"1000 weeks, simulation"
822,0.452452924,"1000 weeks, simulation"
822,0.336994488,"1000 weeks, simulation"
822,0.304477623,"1000 weeks, simulation"
823,0.315078845,"1000 weeks, simulation"
823,0.267233137,"1000 weeks, simulation"
823,0.311993704,"1000 weeks, simulation"
823,0.429580464,"1000 weeks, simulation"
823,0.437352474,"1000 weeks, simulation"
823,0.216583295,"1000 weeks, simulation"
823,0.206125902,"1000 weeks, simulation"
823,0.330889062,"1000 weeks, simulation"
823,0.372661308,"1000 weeks, simulation"
823,0.359586756,"1000 weeks, simulation"
823,0.246727082,"1000 weeks, simulation"
823,0.33042356,"1000 weeks, simulation"
823,0.239147795,"1000 weeks, simulation"
823,0.258999074,"1000 weeks, simulation"
823,0.612933215,"1000 weeks, simulation"
823,0.400245179,"1000 weeks, simulation"
823,0.382446717,"1000 weeks, simulation"
823,0.347154605,"1000 weeks, simulation"
823,0.264170206,"1000 weeks, simulation"
823,0.343347593,"1000 weeks, simulation"
824,0.062716485,"1000 weeks, simulation"
824,0.353996065,"1000 weeks, simulation"
824,0.224364951,"1000 weeks, simulation"
824,0.142645417,"1000 weeks, simulation"
824,0.177772727,"1000 weeks, simulation"
824,0.191986805,"1000 weeks, simulation"
824,0.288878903,"1000 weeks, simulation"
824,0.126712816,"1000 weeks, simulation"
824,0.471076582,"1000 weeks, simulation"
824,0.249204678,"1000 weeks, simulation"
824,0.179829108,"1000 weeks, simulation"
824,0.40806259,"1000 weeks, simulation"
824,0.171735063,"1000 weeks, simulation"
824,0.214761884,"1000 weeks, simulation"
824,0.207722197,"1000 weeks, simulation"
824,0.102158854,"1000 weeks, simulation"
824,0.501110378,"1000 weeks, simulation"
824,0.247055372,"1000 weeks, simulation"
824,0.341007394,"1000 weeks, simulation"
824,0.058406424,"1000 weeks, simulation"
825,0.38048022,"1000 weeks, simulation"
825,0.394385843,"1000 weeks, simulation"
825,0.371068158,"1000 weeks, simulation"
825,0.409467025,"1000 weeks, simulation"
825,0.411287699,"1000 weeks, simulation"
825,0.324413002,"1000 weeks, simulation"
825,0.439998336,"1000 weeks, simulation"
825,0.293182547,"1000 weeks, simulation"
825,0.373801787,"1000 weeks, simulation"
825,0.486238381,"1000 weeks, simulation"
825,0.517861397,"1000 weeks, simulation"
825,0.396695585,"1000 weeks, simulation"
825,0.343686916,"1000 weeks, simulation"
825,0.378110034,"1000 weeks, simulation"
825,0.518352336,"1000 weeks, simulation"
825,0.36060851,"1000 weeks, simulation"
825,0.429309844,"1000 weeks, simulation"
825,0.437821592,"1000 weeks, simulation"
825,0.374733319,"1000 weeks, simulation"
825,0.471380726,"1000 weeks, simulation"
826,0.223890208,"1000 weeks, simulation"
826,0.292368442,"1000 weeks, simulation"
826,0.308292002,"1000 weeks, simulation"
826,0.466634284,"1000 weeks, simulation"
826,0.464130642,"1000 weeks, simulation"
826,0.180502212,"1000 weeks, simulation"
826,0.203564967,"1000 weeks, simulation"
826,0.243911797,"1000 weeks, simulation"
826,0.171135382,"1000 weeks, simulation"
826,0.36497948,"1000 weeks, simulation"
826,0.241411475,"1000 weeks, simulation"
826,0.233143748,"1000 weeks, simulation"
826,0.305483971,"1000 weeks, simulation"
826,0.166750382,"1000 weeks, simulation"
826,0.239211222,"1000 weeks, simulation"
826,0.194299224,"1000 weeks, simulation"
826,0.244461767,"1000 weeks, simulation"
826,0.208450857,"1000 weeks, simulation"
826,0.178078757,"1000 weeks, simulation"
826,0.271718486,"1000 weeks, simulation"
827,0.296522519,"1000 weeks, simulation"
827,0.689969322,"1000 weeks, simulation"
827,0.233424386,"1000 weeks, simulation"
827,0.366142786,"1000 weeks, simulation"
827,0.412630615,"1000 weeks, simulation"
827,0.194470851,"1000 weeks, simulation"
827,0.516532788,"1000 weeks, simulation"
827,0.431861584,"1000 weeks, simulation"
827,0.216496873,"1000 weeks, simulation"
827,0.49194496,"1000 weeks, simulation"
827,0.197387204,"1000 weeks, simulation"
827,0.120471515,"1000 weeks, simulation"
827,0.232833081,"1000 weeks, simulation"
827,0.136670086,"1000 weeks, simulation"
827,0.275071108,"1000 weeks, simulation"
827,0.262338614,"1000 weeks, simulation"
827,0.215352853,"1000 weeks, simulation"
827,0.155587038,"1000 weeks, simulation"
827,0.189950174,"1000 weeks, simulation"
827,0.165650365,"1000 weeks, simulation"
828,0.177065543,"1000 weeks, simulation"
828,0.298072391,"1000 weeks, simulation"
828,0.252794771,"1000 weeks, simulation"
828,0.241624563,"1000 weeks, simulation"
828,0.368352617,"1000 weeks, simulation"
828,0.212376111,"1000 weeks, simulation"
828,0.263237449,"1000 weeks, simulation"
828,0.304788194,"1000 weeks, simulation"
828,0.275279979,"1000 weeks, simulation"
828,0.322333487,"1000 weeks, simulation"
828,0.32472827,"1000 weeks, simulation"
828,0.4776562,"1000 weeks, simulation"
828,0.181857392,"1000 weeks, simulation"
828,0.223351057,"1000 weeks, simulation"
828,0.164814393,"1000 weeks, simulation"
828,0.376502386,"1000 weeks, simulation"
828,0.259192663,"1000 weeks, simulation"
828,0.20011792,"1000 weeks, simulation"
828,0.296224612,"1000 weeks, simulation"
828,0.304326876,"1000 weeks, simulation"
829,0.516801157,"1000 weeks, simulation"
829,0.361665697,"1000 weeks, simulation"
829,0.44926744,"1000 weeks, simulation"
829,0.657141926,"1000 weeks, simulation"
829,0.608647376,"1000 weeks, simulation"
829,0.624088123,"1000 weeks, simulation"
829,0.919065254,"1000 weeks, simulation"
829,0.400312794,"1000 weeks, simulation"
829,0.435009111,"1000 weeks, simulation"
829,0.760812783,"1000 weeks, simulation"
829,0.718016282,"1000 weeks, simulation"
829,0.551494303,"1000 weeks, simulation"
829,0.521681861,"1000 weeks, simulation"
829,0.694735613,"1000 weeks, simulation"
829,0.622179205,"1000 weeks, simulation"
829,0.588415791,"1000 weeks, simulation"
829,0.552790382,"1000 weeks, simulation"
829,0.631285996,"1000 weeks, simulation"
829,0.444880765,"1000 weeks, simulation"
829,0.562387944,"1000 weeks, simulation"
830,0.211700694,"1000 weeks, simulation"
830,0.176429416,"1000 weeks, simulation"
830,0.27462871,"1000 weeks, simulation"
830,0.173398328,"1000 weeks, simulation"
830,0.265079404,"1000 weeks, simulation"
830,0.324449525,"1000 weeks, simulation"
830,0.117877552,"1000 weeks, simulation"
830,0.153144053,"1000 weeks, simulation"
830,0.134458284,"1000 weeks, simulation"
830,0.151161822,"1000 weeks, simulation"
830,0.143305024,"1000 weeks, simulation"
830,0.304915914,"1000 weeks, simulation"
830,0.232313345,"1000 weeks, simulation"
830,0.407391149,"1000 weeks, simulation"
830,0.169403622,"1000 weeks, simulation"
830,0.339349057,"1000 weeks, simulation"
830,0.183870841,"1000 weeks, simulation"
830,0.247831404,"1000 weeks, simulation"
830,0.12367923,"1000 weeks, simulation"
830,0.225642267,"1000 weeks, simulation"
831,0.219336637,"1000 weeks, simulation"
831,0.173083957,"1000 weeks, simulation"
831,0.278131452,"1000 weeks, simulation"
831,0.334728962,"1000 weeks, simulation"
831,0.313639043,"1000 weeks, simulation"
831,0.436593764,"1000 weeks, simulation"
831,0.420868154,"1000 weeks, simulation"
831,0.448038908,"1000 weeks, simulation"
831,0.387313421,"1000 weeks, simulation"
831,0.369856044,"1000 weeks, simulation"
831,0.309604061,"1000 weeks, simulation"
831,0.307805438,"1000 weeks, simulation"
831,0.318351622,"1000 weeks, simulation"
831,0.353409413,"1000 weeks, simulation"
831,0.307065772,"1000 weeks, simulation"
831,0.27102188,"1000 weeks, simulation"
831,0.32691904,"1000 weeks, simulation"
831,0.413195963,"1000 weeks, simulation"
831,0.467190373,"1000 weeks, simulation"
831,0.30328853,"1000 weeks, simulation"
832,0.119464484,"1000 weeks, simulation"
832,0.065180433,"1000 weeks, simulation"
832,0.362801424,"1000 weeks, simulation"
832,0.275336954,"1000 weeks, simulation"
832,0.089415021,"1000 weeks, simulation"
832,0.100575758,"1000 weeks, simulation"
832,0.154379232,"1000 weeks, simulation"
832,0.381844612,"1000 weeks, simulation"
832,0.098467677,"1000 weeks, simulation"
832,0.06021749,"1000 weeks, simulation"
832,0.176667243,"1000 weeks, simulation"
832,0.116910832,"1000 weeks, simulation"
832,0.096913071,"1000 weeks, simulation"
832,0.11954932,"1000 weeks, simulation"
832,0.304101015,"1000 weeks, simulation"
832,0.230096026,"1000 weeks, simulation"
832,0.288787972,"1000 weeks, simulation"
832,0.200228085,"1000 weeks, simulation"
832,0.200526987,"1000 weeks, simulation"
832,0.287068989,"1000 weeks, simulation"
833,0.241163118,"1000 weeks, simulation"
833,0.532848176,"1000 weeks, simulation"
833,0.239842074,"1000 weeks, simulation"
833,0.170381658,"1000 weeks, simulation"
833,0.042505318,"1000 weeks, simulation"
833,0.331548538,"1000 weeks, simulation"
833,0.767965933,"1000 weeks, simulation"
833,0.491644129,"1000 weeks, simulation"
833,0.105289823,"1000 weeks, simulation"
833,0.08569607,"1000 weeks, simulation"
833,1.383946387,"1000 weeks, simulation"
833,0.176771949,"1000 weeks, simulation"
833,0.069959117,"1000 weeks, simulation"
833,0.038718455,"1000 weeks, simulation"
833,0.960220139,"1000 weeks, simulation"
833,0.152015245,"1000 weeks, simulation"
833,0.246758026,"1000 weeks, simulation"
833,0.132160249,"1000 weeks, simulation"
833,0.196438119,"1000 weeks, simulation"
833,0.57406407,"1000 weeks, simulation"
834,0.31387317,"1000 weeks, simulation"
834,0.239946744,"1000 weeks, simulation"
834,0.247687758,"1000 weeks, simulation"
834,0.677908662,"1000 weeks, simulation"
834,0.351298216,"1000 weeks, simulation"
834,0.099204161,"1000 weeks, simulation"
834,0.212979882,"1000 weeks, simulation"
834,0.218704371,"1000 weeks, simulation"
834,0.538188956,"1000 weeks, simulation"
834,0.272381798,"1000 weeks, simulation"
834,0.349771798,"1000 weeks, simulation"
834,0.391120141,"1000 weeks, simulation"
834,0.19810635,"1000 weeks, simulation"
834,0.211507436,"1000 weeks, simulation"
834,0.244840356,"1000 weeks, simulation"
834,0.240816216,"1000 weeks, simulation"
834,0.349470624,"1000 weeks, simulation"
834,0.263249317,"1000 weeks, simulation"
834,0.399248515,"1000 weeks, simulation"
834,0.534953325,"1000 weeks, simulation"
835,0.15020681,"1000 weeks, simulation"
835,0.27599463,"1000 weeks, simulation"
835,0.435059164,"1000 weeks, simulation"
835,0.25301193,"1000 weeks, simulation"
835,0.699388326,"1000 weeks, simulation"
835,0.133143197,"1000 weeks, simulation"
835,0.811022583,"1000 weeks, simulation"
835,0.637629312,"1000 weeks, simulation"
835,0.678364702,"1000 weeks, simulation"
835,0.367644526,"1000 weeks, simulation"
835,0.175945775,"1000 weeks, simulation"
835,0.268950837,"1000 weeks, simulation"
835,0.202133338,"1000 weeks, simulation"
835,0.48677607,"1000 weeks, simulation"
835,0.114997458,"1000 weeks, simulation"
835,0.555739344,"1000 weeks, simulation"
835,0.247727559,"1000 weeks, simulation"
835,0.166043858,"1000 weeks, simulation"
835,0.276593678,"1000 weeks, simulation"
835,0.398534021,"1000 weeks, simulation"
836,0.07466699,"1000 weeks, simulation"
836,0.086964281,"1000 weeks, simulation"
836,0.132945784,"1000 weeks, simulation"
836,0.129987282,"1000 weeks, simulation"
836,0.084087819,"1000 weeks, simulation"
836,0.328837184,"1000 weeks, simulation"
836,0.058052368,"1000 weeks, simulation"
836,0.150550207,"1000 weeks, simulation"
836,0.074407241,"1000 weeks, simulation"
836,0.10983377,"1000 weeks, simulation"
836,0.095645296,"1000 weeks, simulation"
836,0.04753882,"1000 weeks, simulation"
836,0.423453816,"1000 weeks, simulation"
836,0.157886557,"1000 weeks, simulation"
836,0.06150325,"1000 weeks, simulation"
836,0.184984706,"1000 weeks, simulation"
836,0.087356808,"1000 weeks, simulation"
836,0.070999585,"1000 weeks, simulation"
836,0.063921811,"1000 weeks, simulation"
836,0.146702992,"1000 weeks, simulation"
837,0.27311253,"1000 weeks, simulation"
837,0.395452,"1000 weeks, simulation"
837,0.318347194,"1000 weeks, simulation"
837,0.35336865,"1000 weeks, simulation"
837,0.462047379,"1000 weeks, simulation"
837,0.361577948,"1000 weeks, simulation"
837,0.319485801,"1000 weeks, simulation"
837,0.409735045,"1000 weeks, simulation"
837,0.306501452,"1000 weeks, simulation"
837,0.37023007,"1000 weeks, simulation"
837,0.357067576,"1000 weeks, simulation"
837,0.325364476,"1000 weeks, simulation"
837,0.397646779,"1000 weeks, simulation"
837,0.358689059,"1000 weeks, simulation"
837,0.342625411,"1000 weeks, simulation"
837,0.414965786,"1000 weeks, simulation"
837,0.315053089,"1000 weeks, simulation"
837,0.31663583,"1000 weeks, simulation"
837,0.432485364,"1000 weeks, simulation"
837,0.442781182,"1000 weeks, simulation"
838,0.278239432,"1000 weeks, simulation"
838,0.351736375,"1000 weeks, simulation"
838,0.444925171,"1000 weeks, simulation"
838,0.340169416,"1000 weeks, simulation"
838,0.359747311,"1000 weeks, simulation"
838,0.370758522,"1000 weeks, simulation"
838,0.294766418,"1000 weeks, simulation"
838,0.394017771,"1000 weeks, simulation"
838,0.279715235,"1000 weeks, simulation"
838,0.281440321,"1000 weeks, simulation"
838,0.304090016,"1000 weeks, simulation"
838,0.240351763,"1000 weeks, simulation"
838,0.255081348,"1000 weeks, simulation"
838,0.426790169,"1000 weeks, simulation"
838,0.374617058,"1000 weeks, simulation"
838,0.398133922,"1000 weeks, simulation"
838,0.405092178,"1000 weeks, simulation"
838,0.223301911,"1000 weeks, simulation"
838,0.257093487,"1000 weeks, simulation"
838,0.373160879,"1000 weeks, simulation"
839,0.202542761,"1000 weeks, simulation"
839,0.220529996,"1000 weeks, simulation"
839,0.314199662,"1000 weeks, simulation"
839,0.219622903,"1000 weeks, simulation"
839,0.210837572,"1000 weeks, simulation"
839,0.342018426,"1000 weeks, simulation"
839,0.253997833,"1000 weeks, simulation"
839,0.277339299,"1000 weeks, simulation"
839,0.295120373,"1000 weeks, simulation"
839,0.262614369,"1000 weeks, simulation"
839,0.202575664,"1000 weeks, simulation"
839,0.165138445,"1000 weeks, simulation"
839,0.4150888,"1000 weeks, simulation"
839,0.239605205,"1000 weeks, simulation"
839,0.25289451,"1000 weeks, simulation"
839,0.182296539,"1000 weeks, simulation"
839,0.216940756,"1000 weeks, simulation"
