,xs,EHA105,GV3101,best
697,141.05105105105105,2.697903147377852,2.1162476931532694,1.8315250191898604
698,141.24624624624624,2.696618708248568,2.1155402938532397,1.8310003698338093
699,141.44144144144144,2.6953384232572155,2.114835082520101,1.8304773182213263
700,141.63663663663664,2.6940622724270016,2.1141320490575577,1.8299558570862133
701,141.83183183183183,2.692790235908226,2.1134311834311226,1.8294359792061494
702,142.027027027027,2.691522293977269,2.1127324756676455,1.8289176774023599
703,142.2222222222222,2.6902584270356047,2.1120359158548476,1.8284009445392893
704,142.4174174174174,2.6889986156088113,2.111341494140858,1.8278857735242786
705,142.6126126126126,2.6877428403455985,2.110649200733757,1.8273721573072432
706,142.8078078078078,2.6864910820168397,2.109959025901122,1.826860088880355
707,143.003003003003,2.685243321514615,2.1092709599695767,1.8263495612777265
708,143.19819819819818,2.6839995398512646,2.1085849933243463,1.8258405675750988
709,143.39339339339338,2.682759718158445,2.107901116408816,1.8253331008895324
710,143.58858858858858,2.6815238376862025,2.1072193197240923,1.8248271543790993
711,143.78378378378378,2.6802918798020503,2.1065395938285687,1.8243227212425779
712,143.97897897897897,2.679063825990053,2.1058619293374994,1.8238197947191543
713,144.17417417417417,2.6778396578499226,2.1051863169225675,1.8233183680881206
714,144.36936936936937,2.6766193570961234,2.104512747311468,1.8228184346685798
715,144.56456456456456,2.6754029055569815,2.1038412112874862,1.8223199878191516
716,144.75975975975976,2.6741902851738044,2.103171699689085,1.8218230209376827
717,144.95495495495496,2.6729814780000116,2.1025042034094916,1.821327527460956
718,145.15015015015015,2.6717764662002677,2.1018387133962926,1.8208335008644072
719,145.34534534534532,2.6705752320496274,2.1011752206510286,1.8203409346618398
720,145.54054054054052,2.669377757932688,2.100513716228793,1.819849822405144
721,145.73573573573572,2.6681840263427477,2.09985419123784,1.8193601576840193
722,145.9309309309309,2.666994019880973,2.0991966368391854,1.8188719341256974
723,146.1261261261261,2.665807721255575,2.0985410442462213,1.8183851453946691
724,146.3213213213213,2.6646251132809895,2.097887404724328,1.8178997851924126
725,146.5165165165165,2.663446178877068,2.097235709590493,1.817415847257126
726,146.7117117117117,2.662270901068275,2.0965859502129285,1.8169333253634583
727,146.9069069069069,2.661099262982893,2.0959381180106984,1.8164522133222472
728,147.1021021021021,2.659931247852232,2.0952922044533433,1.8159725049802555
729,147.2972972972973,2.6587668390098504,2.0946482010605125,1.8154941942199136
730,147.4924924924925,2.657606019890781,2.094006099401597,1.8150172749590603
731,147.68768768768768,2.656448774030762,2.0933658910953667,1.814541741150687
732,147.88288288288288,2.655295085065478,2.092727567809609,1.8140675867826868
733,148.07807807807808,2.6541449367298067,2.0920911212607756,1.8135948058776024
734,148.27327327327328,2.652998312857073,2.0914565432136243,1.8131233924923775
735,148.46846846846844,2.651855197378306,2.090823825480871,1.8126533407181098
736,148.66366366366364,2.650715574321511,2.090192959922843,1.8121846446798073
737,148.85885885885884,2.6495794278109375,2.089563938447131,1.8117172985361454
738,149.05405405405403,2.6484467420663615,2.0889367530082525,1.8112512964792276
739,149.24924924924923,2.647317501402372,2.0883113956073074,1.810786632734346
740,149.44444444444443,2.646191690227664,2.087687858291647,1.8103233015597457
741,149.63963963963963,2.6450692930443345,2.087066133154539,1.80986129724639
742,149.83483483483482,2.643950294447191,2.086446212334837,1.8094006141177301
743,150.03003003003002,2.642834679123061,2.0858280880166555,1.8089412465294723
744,150.22522522522522,2.6417224318501105,2.085211752429044,1.8084831888693513
745,150.4204204204204,2.6406135374971647,2.0845971978456657,1.8080264355569031
746,150.6156156156156,2.6395079810230415,2.0839844165844785,1.8075709810432417
747,150.8108108108108,2.638405747475884,2.08337340100742,1.8071168198108354
748,151.006006006006,2.637306821992502,2.0827641435200928,1.806663946373286
749,151.2012012012012,2.63621118979772,2.082156636571454,1.8062123552751113
750,151.3963963963964,2.6351188362037288,2.081550872653509,1.805762041091527
751,151.5915915915916,2.6340297466094444,2.0809468443010024,1.8053129984282315
752,151.78678678678676,2.632943906499872,2.08034454409112,1.8048652219211938
753,151.98198198198196,2.6318613014454764,2.0797439646431832,1.80441870623644
754,152.17717717717716,2.630781917101555,2.0791450986183553,1.8039734460698456
755,152.37237237237235,2.62970573920762,2.0785479387193444,1.803529436146926
756,152.56756756756755,2.6286327535867837,2.0779524776901113,1.8030866712226306
757,152.76276276276275,2.6275629461451513,2.0773587083155785,1.802645146081138
758,152.95795795795794,2.6264963028712147,2.0767666234213435,1.8022048555356533
759,153.15315315315314,2.625432809835256,2.0761762158733923,1.8017657944282077
760,153.34834834834834,2.6243724531887547,2.0755874785778166,1.8013279576294579
761,153.54354354354354,2.623315219163799,2.075000404480534,1.8008913400384878
762,153.73873873873873,2.622261094072502,2.074414986567008,1.800455936582614
763,153.93393393393393,2.6212100643064287,2.073831217861975,1.8000217422171896
764,154.12912912912913,2.620162116336016,2.0732490914291657,1.7995887519254115
765,154.32432432432432,2.6191172367100104,2.072668600371039,1.7991569607181293
